language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,recordedBy,establishmentMeans,degreeOfEstablishment,scientificName,vernacularName,occurrenceRemarks
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45930313,-16.27559427,WGS84,13134,AlienCSI bioblitz,introduced,invasive,Austrocylindropuntia subulata,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.4277269,-16.4917825,WGS84,13115,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.4590606,-16.2755646,WGS84,13135,AlienCSI bioblitz,introduced,invasive,Austrocylindropuntia subulata,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45894935,-16.27552629,WGS84,13136,AlienCSI bioblitz,introduced,invasive,Austrocylindropuntia subulata,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45917377,-16.27532252,WGS84,13137,AlienCSI bioblitz,introduced,invasive,Austrocylindropuntia subulata,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.4283078,-16.4901661,WGS84,13117,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.4282995,-16.4901544,WGS84,13118,AlienCSI bioblitz,introduced,invasive,Ageratina adenophora,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45893102,-16.27385667,WGS84,13138,AlienCSI bioblitz,introduced,invasive,Lantana camara,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.4579641,-16.27412279,WGS84,13139,AlienCSI bioblitz,introduced,invasive,Abutilon grandifolium,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45692555,-16.27435886,WGS84,13141,AlienCSI bioblitz,introduced,invasive,Portulacaria afra,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45745988,-16.27424739,WGS84,13140,AlienCSI bioblitz,introduced,invasive,Austrocylindropuntia subulata,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45602903,-16.27441592,WGS84,13142,AlienCSI bioblitz,introduced,invasive,Caesalpinia spinosa,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45580678,-16.28125459,WGS84,13145,AlienCSI bioblitz,introduced,invasive,Arundo donax,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.45570453,-16.27556922,WGS84,13143,AlienCSI bioblitz,introduced,invasive,Ricinus communis,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Spain,ISO-316:,Canary Islands - Tenerife,28.503698,-16.38198,WGS84,13249,AlienCSI bioblitz,introduced,invasive,Centranthus ruber,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4907284,-16.4124493,WGS84,13150,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.49475456,-16.33058593,WGS84,13156,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4949614,-16.3306505,WGS84,13161,AlienCSI bioblitz,introduced,invasive,Tropaeolum majus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4950118,-16.3307673,WGS84,13159,AlienCSI bioblitz,introduced,invasive,Crassula multicava,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4950028,-16.3308138,WGS84,13166,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.499511,-16.3325681,WGS84,13162,AlienCSI bioblitz,introduced,invasive,Spartium junceum,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4917689,-16.331479,WGS84,13160,AlienCSI bioblitz,introduced,invasive,Ipomoea indica,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4887719,-16.3129745,WGS84,13167,AlienCSI bioblitz,introduced,invasive,Asparagus asparagoides,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4995102,-16.332564,WGS84,13165,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5001432,-16.3328937,WGS84,13163,AlienCSI bioblitz,introduced,invasive,Spartium junceum,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5013781,-16.3327858,WGS84,13164,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4990689,-16.3211459,WGS84,13169,AlienCSI bioblitz,introduced,invasive,Ulex europaeus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4982263,-16.319339,WGS84,13170,AlienCSI bioblitz,introduced,invasive,Ulex europaeus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5001567,-16.3328903,WGS84,13168,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4919825,-16.3152925,WGS84,13175,AlienCSI bioblitz,introduced,invasive,Achyranthes aspera,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5081906,-16.3360307,WGS84,13171,AlienCSI bioblitz,introduced,invasive,Ulex europaeus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5081846,-16.336035,WGS84,13172,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5081846,-16.336035,WGS84,13173,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.34694268,-16.80427224,WGS84,13243,AlienCSI bioblitz,introduced,invasive,Crassula multicava,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5090503,-16.3363646,WGS84,13188,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5023786,-16.3335846,WGS84,13183,AlienCSI bioblitz,introduced,invasive,Spartium junceum,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5023786,-16.3335846,WGS84,13181,AlienCSI bioblitz,introduced,invasive,Spartium junceum,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.494511,-16.3149246,WGS84,13184,AlienCSI bioblitz,introduced,invasive,Ageratina adenophora,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.494511,-16.3149246,WGS84,13182,AlienCSI bioblitz,introduced,invasive,Ageratina adenophora,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5246376,-16.3439876,WGS84,13176,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5219507,-16.3369974,WGS84,13186,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4984198,-16.3119817,WGS84,13197,AlienCSI bioblitz,introduced,invasive,Spartium junceum,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5103096,-16.3324314,WGS84,13192,AlienCSI bioblitz,introduced,invasive,Crassula multicava,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4735268,-16.4289618,WGS84,13191,AlienCSI bioblitz,introduced,invasive,Salpichroa origanifolia,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4705971,-16.4344877,WGS84,13198,AlienCSI bioblitz,introduced,invasive,Centranthus ruber,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.4984198,-16.3119817,WGS84,13194,AlienCSI bioblitz,introduced,invasive,Centranthus ruber,,source: APP
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Spain,ISO-316:,Canary Islands - Tenerife,28.5130863,-16.335163,WGS84,13200,AlienCSI bioblitz,introduced,invasive,Bombus ruderatus,,source: APP
